id,category,date,title,legacy_url,listing_page,in_current_repo,target_path
5306,news,2025-07-03,新京报：单店日销额7000＋！熊大爷爆店模型如何“破圈”社区餐饮？,https://www.xiongdaye.com/home/view/index/id/5306.html,10,False,/web/news/5306.html
5305,news,2025-07-01,花见匠心 胶享珍味丨上海交大精准营养技术成果转化项目X花胶玉米鲜肉饺，全国来袭！,https://www.xiongdaye.com/home/view/index/id/5305.html,11,False,/web/news/5305.html
5304,video,2025-07-01,鲜味上新！熊大爷×上海交大精准营养技术成果转化项目！,https://www.xiongdaye.com/home/view/index/id/5304.html,5,False,/web/news/5304.html
5303,news,2025-07-01,一口鲜甜，致敬红色初心,https://www.xiongdaye.com/home/view/index/id/5303.html,11,False,/web/news/5303.html
5302,news,2025-07-01,任贤齐打卡“星点心愿”，携手熊大爷传递公益之光,https://www.xiongdaye.com/home/view/index/id/5302.html,11,False,/web/news/5302.html
5301,news,2025-07-01,单店日销额7000+！熊大爷爆店模型如何“破圈”社区餐饮？,https://www.xiongdaye.com/home/view/index/id/5301.html,11,False,/web/news/5301.html
5300,news,2025-07-01,饭扫光X熊大爷线下联名官宣~「辣」就和朋友「饺」个心吧！,https://www.xiongdaye.com/home/view/index/id/5300.html,11,False,/web/news/5300.html
5299,news,2025-07-01,加盟开启丨招募熊熊合伙人,https://www.xiongdaye.com/home/view/index/id/5299.html,11,False,/web/news/5299.html
5298,news,2025-07-01,熊大爷2025愿景落地，实现年利润30万+门店占比超50%,https://www.xiongdaye.com/home/view/index/id/5298.html,11,False,/web/news/5298.html
5297,news,2025-05-28,“熊大爷”以抖音运营培训赋能全国加盟商，开启直播带货增长新引擎,https://www.xiongdaye.com/home/view/index/id/5297.html,11,False,/web/news/5297.html
5296,news,2025-05-28,餐见商学院一行莅临“熊大爷”参观交流，共鉴企业发展新篇章,https://www.xiongdaye.com/home/view/index/id/5296.html,11,False,/web/news/5296.html
5295,news,2025-05-16,快餐行业黑马品牌：熊大爷六年跑出千店连锁,https://www.xiongdaye.com/home/view/index/id/5295.html,12,False,/web/news/5295.html
5294,news,2025-05-16,熊大爷全国生产基地开始筹建，扩张战略加速启航,https://www.xiongdaye.com/home/view/index/id/5294.html,12,False,/web/news/5294.html
5293,news,2025-05-16,熊大爷启动加盟商赋能大会，以三位一体策略撬动市场新增量,https://www.xiongdaye.com/home/view/index/id/5293.html,12,False,/web/news/5293.html
5292,news,2025-05-16,熊大爷“土鸡汤乌鸡云吞”上新，引领春夏养生新风尚,https://www.xiongdaye.com/home/view/index/id/5292.html,12,False,/web/news/5292.html
5291,news,2025-05-16,熊大爷乌鲁木齐机场店落地，开启品牌全球化战略新征程,https://www.xiongdaye.com/home/view/index/id/5291.html,12,False,/web/news/5291.html
5290,video,2025-05-12,六岁，更好的出发,https://www.xiongdaye.com/home/view/index/id/5290.html,6,False,/web/news/5290.html
5289,news,2025-05-12,熊大爷6周年|五福饺好运加满，更有3款面上新啦~,https://www.xiongdaye.com/home/view/index/id/5289.html,12,False,/web/news/5289.html
5288,news,2025-05-12,熊大爷六周年 | 质敬骄傲，说到做到,https://www.xiongdaye.com/home/view/index/id/5288.html,12,False,/web/news/5288.html
5287,news,2025-05-09,立园满园 聚势提能丨从“北”到“南”，看“熊大爷现包饺子”的迁徙密码,https://www.xiongdaye.com/home/view/index/id/5287.html,12,False,/web/news/5287.html
5286,news,2025-04-30,熊大爷全国生产基地开始筹建，扩张战略加速启航,https://www.xiongdaye.com/home/view/index/id/5286.html,12,False,/web/news/5286.html
5285,news,2025-04-30,从1200+门店探寻熊大爷“破圈”密码，现包饺子如何打赢同质化之战？,https://www.xiongdaye.com/home/view/index/id/5285.html,13,False,/web/news/5285.html
5283,news,2025-04-24,熊大爷新品品鉴会启动，以创新解码“幸福一餐”,https://www.xiongdaye.com/home/view/index/id/5283.html,13,False,/web/news/5283.html
5282,news,2025-04-24,熊大爷季度经营复盘会：深度培训赋能，驱动长期增长,https://www.xiongdaye.com/home/view/index/id/5282.html,13,False,/web/news/5282.html
5281,news,2025-04-17,打造绿色餐饮新标杆，“熊大爷”践行可持续发展,https://www.xiongdaye.com/home/view/index/id/5281.html,13,False,/web/news/5281.html
5280,news,2025-04-17,社会发展赋能，“熊大爷”彰显企业担当,https://www.xiongdaye.com/home/view/index/id/5280.html,13,False,/web/news/5280.html
5279,news,2025-04-17,荣登 “2025年度饺子馄饨十大品牌” ，熊大爷再获行业级重量奖项,https://www.xiongdaye.com/home/view/index/id/5279.html,13,False,/web/news/5279.html
5278,news,2025-04-17,315行动 | “熊大爷”门店自查：守护舌尖安全，升级消费体验,https://www.xiongdaye.com/home/view/index/id/5278.html,13,False,/web/news/5278.html
5277,news,2025-04-17,食安承诺| 熊大爷打造透明化供应链，让安全“看得见”,https://www.xiongdaye.com/home/view/index/id/5277.html,13,False,/web/news/5277.html
5276,news,2025-04-17,“熊大爷”：明档明厨，让食品安全“看得见”,https://www.xiongdaye.com/home/view/index/id/5276.html,13,False,/web/news/5276.html
5275,news,2025-04-17,“熊大爷”携手上海交大，以花胶虾肉玉米饺开启营养均衡新风尚,https://www.xiongdaye.com/home/view/index/id/5275.html,14,False,/web/news/5275.html
5274,news,2025-04-17,熊大爷“春笋鲜肉饺”新鲜上市：传承非遗文化，助力乡村振兴,https://www.xiongdaye.com/home/view/index/id/5274.html,14,False,/web/news/5274.html
5273,news,2025-04-17,熊大爷携手上海交大，以“三减”承诺引领餐饮健康升级,https://www.xiongdaye.com/home/view/index/id/5273.html,14,False,/web/news/5273.html
5272,news,2025-04-17,“熊大爷”社区食堂落地，以“零利润运营”诠释社会责任,https://www.xiongdaye.com/home/view/index/id/5272.html,14,False,/web/news/5272.html
5271,news,2025-04-17,“熊大爷”构建食品安全防护网，全面升级消费者就餐体验,https://www.xiongdaye.com/home/view/index/id/5271.html,14,False,/web/news/5271.html
5270,news,2025-04-03,“熊大爷”举办食品安全座谈会，以新质生产力引领行业发展,https://www.xiongdaye.com/home/view/index/id/5270.html,14,False,/web/news/5270.html
5269,news,2025-04-03,【新闻转载】全省首家孤独症青年手作饺子茶咖空间试营业|点亮星点心愿　创造更多可能,https://www.xiongdaye.com/home/view/index/id/5269.html,14,False,/web/news/5269.html
5268,news,2025-04-03,【新闻转载】暖心！福建首家孤独症青年手作饺子店要开业啦,https://www.xiongdaye.com/home/view/index/id/5268.html,14,False,/web/news/5268.html
5267,news,2025-04-03,【新闻转载】首家！快来尝｜福州孤独症青年手作饺子茶咖空间，即将盛大开业！,https://www.xiongdaye.com/home/view/index/id/5267.html,14,False,/web/news/5267.html
5266,news,2025-04-03,【新闻转载】“星点心愿”：让“星星的孩子”成为一束光,https://www.xiongdaye.com/home/view/index/id/5266.html,15,False,/web/news/5266.html
5265,news,2025-03-31,零利润运营 | 在熊大爷社区食堂，找回家的味道,https://www.xiongdaye.com/home/view/index/id/5265.html,15,False,/web/news/5265.html
5264,news,2025-03-20,春笋鲜肉饺上新 | 源自山野的鲜脆味道,https://www.xiongdaye.com/home/view/index/id/5264.html,15,False,/web/news/5264.html
5263,news,2025-03-16,中国食药安全促进会食安工委与四川联拓食品集团达成战略合作,https://www.xiongdaye.com/home/view/index/id/5263.html,15,False,/web/news/5263.html
5262,video,2025-03-14,玉米鲜肉，宝宝最爱,https://www.xiongdaye.com/home/view/index/id/5262.html,6,False,/web/news/5262.html
5261,video,2025-03-14,鲜肉藏鲜，白菜抱翠,https://www.xiongdaye.com/home/view/index/id/5261.html,6,False,/web/news/5261.html
5260,news,2025-03-14,荣登 “2025年度饺子馄饨十大品牌” ，熊大爷再获行业级重量奖项,https://www.xiongdaye.com/home/view/index/id/5260.html,15,False,/web/news/5260.html
5259,news,2025-03-07,为社会发展赋能，“熊大爷”彰显企业担当,https://www.xiongdaye.com/home/view/index/id/5259.html,15,False,/web/news/5259.html
5258,news,2025-03-07,熊大爷携手非遗龙须笋，推动峨眉山乡村振兴,https://www.xiongdaye.com/home/view/index/id/5258.html,15,False,/web/news/5258.html
5257,news,2025-03-07,“熊大爷”社区食堂出圈，以邻里温暖构建和谐家园,https://www.xiongdaye.com/home/view/index/id/5257.html,15,False,/web/news/5257.html
5256,news,2025-03-07,“熊大爷”荣获星级品牌认证，筑牢食品安全长城,https://www.xiongdaye.com/home/view/index/id/5256.html,15,False,/web/news/5256.html
5255,news,2025-03-07,打造绿色餐饮新标杆，“熊大爷”践行可持续发展,https://www.xiongdaye.com/home/view/index/id/5255.html,16,False,/web/news/5255.html
5254,news,2025-02-28,在“熊大爷”开启新事业，53岁的家庭妇女逆袭人生,https://www.xiongdaye.com/home/view/index/id/5254.html,16,False,/web/news/5254.html
5253,news,2025-02-28,“熊大爷”社区食堂打造健康饮食，开启社区居民幸福时光,https://www.xiongdaye.com/home/view/index/id/5253.html,16,False,/web/news/5253.html
5252,news,2025-02-28,“熊大爷”破解“4050”就业难题，实现商业与社会价值融合,https://www.xiongdaye.com/home/view/index/id/5252.html,16,False,/web/news/5252.html
5251,news,2025-02-28,为“4050”群体就业赋能，“熊大爷”书写社会和谐新篇章,https://www.xiongdaye.com/home/view/index/id/5251.html,16,False,/web/news/5251.html
5250,news,2025-02-28,积极响应“共同富裕”号召，“熊大爷”助力“4050”群体再就业,https://www.xiongdaye.com/home/view/index/id/5250.html,16,False,/web/news/5250.html
5249,news,2025-02-14,所幸之事，饱餐与被爱,https://www.xiongdaye.com/home/view/index/id/5249.html,16,False,/web/news/5249.html
5248,news,2025-02-12,《熊大爷率先引入Deepseek-AI赋能培训，助力餐饮行业智能化转型与员工成长》,https://www.xiongdaye.com/home/view/index/id/5248.html,16,False,/web/news/5248.html
5247,news,2025-02-12,新吉尼斯世界纪录诞生！熊大爷携手美团团购打造“最多种类的饺子宴”,https://www.xiongdaye.com/home/view/index/id/5247.html,16,False,/web/news/5247.html
5246,news,2025-02-12,愿所有奔赴 都是团圆,https://www.xiongdaye.com/home/view/index/id/5246.html,17,False,/web/news/5246.html
5245,news,2025-02-08,2025“一带一路”驻华大使新春联谊会，“熊大爷”饺子打造中国美食名片,https://www.xiongdaye.com/home/view/index/id/5245.html,17,False,/web/news/5245.html
5244,video,2025-02-08,五十余国驻华大使共品中国饺 共话世界情,https://www.xiongdaye.com/home/view/index/id/5244.html,6,False,/web/news/5244.html
5243,video,2025-02-08,熊大爷X美团 成功挑战吉尼斯记录,https://www.xiongdaye.com/home/view/index/id/5243.html,6,False,/web/news/5243.html
5242,news,2025-01-25,中共成都理工大学校党委副书记胡兵一行走访调研民革成都理工大学支部党员企业,https://www.xiongdaye.com/home/view/index/id/5242.html,17,False,/web/news/5242.html
5241,video,2025-01-23,热烈欢迎成都理工大学党委副书记胡兵等人莅临熊大爷,https://www.xiongdaye.com/home/view/index/id/5241.html,6,False,/web/news/5241.html
5240,video,2025-01-23,新年饺好运  就来熊大爷!,https://www.xiongdaye.com/home/view/index/id/5240.html,6,False,/web/news/5240.html
5239,video,2025-01-20,大寒雪末消   辞旧吃春饺,https://www.xiongdaye.com/home/view/index/id/5239.html,6,False,/web/news/5239.html
5238,video,2025-01-17,2025说到做到,https://www.xiongdaye.com/home/view/index/id/5238.html,6,False,/web/news/5238.html
5237,news,2025-01-17,饺子包满母校情  “擀”向成理新篇章,https://www.xiongdaye.com/home/view/index/id/5237.html,17,False,/web/news/5237.html
5236,news,2025-01-16,2025说到做到！熊大爷年会圆满结束,https://www.xiongdaye.com/home/view/index/id/5236.html,17,False,/web/news/5236.html
5235,news,2025-01-16,熊大爷新品内测会：群策群力 共启研发新篇章,https://www.xiongdaye.com/home/view/index/id/5235.html,17,False,/web/news/5235.html
5234,news,2025-01-16,以 AI 为翼，领航餐饮新程,https://www.xiongdaye.com/home/view/index/id/5234.html,17,False,/web/news/5234.html
5233,news,2024-12-30,冬至吃饺子，就吃熊大爷！速来,https://www.xiongdaye.com/home/view/index/id/5233.html,17,False,/web/news/5233.html
5232,news,2024-12-30,冬至花絮：用10118283个饺子与323480个家庭分享欢乐,https://www.xiongdaye.com/home/view/index/id/5232.html,17,False,/web/news/5232.html
5231,video,2024-12-19,专访熊大爷西北事业部负责人王曜飞：“不求显山显水，但求细水长流”。,https://www.xiongdaye.com/home/view/index/id/5231.html,7,False,/web/news/5231.html
5230,video,2024-12-19,绵绵冬日 | 邀您奔赴一场美食之约,https://www.xiongdaye.com/home/view/index/id/5230.html,7,False,/web/news/5230.html
5229,news,2024-12-16,冬天吃饺，首选这三种,https://www.xiongdaye.com/home/view/index/id/5229.html,18,False,/web/news/5229.html
5228,news,2024-12-13,冬至提前购 | 熊大爷邀你年末囤饺（现在买不排队）,https://www.xiongdaye.com/home/view/index/id/5228.html,18,False,/web/news/5228.html
5227,news,2024-12-09,熊熊喜报 | 11月新增合伙人67位 新开门店63家,https://www.xiongdaye.com/home/view/index/id/5227.html,18,False,/web/news/5227.html
5226,news,2024-11-27,双喜临门 | 熊大爷荣获餐饮行业两大重量奖项,https://www.xiongdaye.com/home/view/index/id/5226.html,18,False,/web/news/5226.html
5225,news,2024-11-25,加盟开启| 成为熊熊合伙人,https://www.xiongdaye.com/home/view/index/id/5225.html,18,False,/web/news/5225.html
5224,news,2024-11-25,熊大爷正式入驻乌鲁木齐机场！,https://www.xiongdaye.com/home/view/index/id/5224.html,18,False,/web/news/5224.html
5223,news,2024-11-18,熊大爷品牌持续焕新，为门店可持续赚钱绘制新篇,https://www.xiongdaye.com/home/view/index/id/5223.html,18,False,/web/news/5223.html
5222,news,2024-11-13,熊大爷10月新开54家门店,https://www.xiongdaye.com/home/view/index/id/5222.html,18,False,/web/news/5222.html
5221,news,2024-11-08,亮眼！熊大爷10月新增82位合伙人,https://www.xiongdaye.com/home/view/index/id/5221.html,18,False,/web/news/5221.html
5220,news,2024-11-08,立冬特刊：熊大爷邀你来端饺子碗！,https://www.xiongdaye.com/home/view/index/id/5220.html,19,False,/web/news/5220.html
5219,news,2024-10-23,一分钟告诉你，为什么小白更适合加盟？,https://www.xiongdaye.com/home/view/index/id/5219.html,19,False,/web/news/5219.html
5217,news,2024-10-23,惊艳味蕾！花胶鲜肉饺即将上新,https://www.xiongdaye.com/home/view/index/id/5217.html,19,False,/web/news/5217.html
5216,news,2024-10-22,霜降养生，从一碗热饺开始,https://www.xiongdaye.com/home/view/index/id/5216.html,19,False,/web/news/5216.html
5215,news,2024-10-17,熊大爷X天山面粉 营养健康之旅再启新程,https://www.xiongdaye.com/home/view/index/id/5215.html,19,False,/web/news/5215.html
5214,news,2024-10-16,只送不卖！2000余个盲盒IP公仔已全部发货！,https://www.xiongdaye.com/home/view/index/id/5214.html,19,False,/web/news/5214.html
5213,news,2024-10-12,9月招商成绩单出炉：新签约92家！,https://www.xiongdaye.com/home/view/index/id/5213.html,19,False,/web/news/5213.html
5212,news,2024-10-10,熊大爷获评“2024年度餐饮商业价值品牌”,https://www.xiongdaye.com/home/view/index/id/5212.html,19,False,/web/news/5212.html
5211,news,2024-10-09,9月熊大爷80余店成功冲榜美团人气榜！,https://www.xiongdaye.com/home/view/index/id/5211.html,19,False,/web/news/5211.html
5189,news,2024-09-27,积分当钱花：熊大爷会员积分商城上线啦！,https://www.xiongdaye.com/home/view/index/id/5189.html,20,False,/web/news/5189.html
5188,news,2024-09-27,人气藏不住！8月熊大爷76店上榜美团人气榜,https://www.xiongdaye.com/home/view/index/id/5188.html,20,False,/web/news/5188.html
5187,news,2024-09-27,特别的爱给重要的你—2000个熊猫IP盲盒只送不卖,https://www.xiongdaye.com/home/view/index/id/5187.html,20,False,/web/news/5187.html
5186,news,2024-09-21,熊大爷荣获“2024年度饺子馄炖十大品牌”,https://www.xiongdaye.com/home/view/index/id/5186.html,20,False,/web/news/5186.html
5185,news,2024-09-21,为什么要加盟一家熊大爷？,https://www.xiongdaye.com/home/view/index/id/5185.html,20,False,/web/news/5185.html
5184,news,2024-09-13,“食”力圈粉，八月熊大爷招商超百家,https://www.xiongdaye.com/home/view/index/id/5184.html,20,False,/web/news/5184.html
5183,video,2024-09-13,专访熊大爷贵州事业部负责人---陆伟彪,https://www.xiongdaye.com/home/view/index/id/5183.html,7,False,/web/news/5183.html
5182,news,2024-09-11,一颗饺子，凌云壮志,https://www.xiongdaye.com/home/view/index/id/5182.html,20,False,/web/news/5182.html
5181,news,2024-08-06,上新预告：蟹黄鲜虾饺，等你来“蟹”逅！,https://www.xiongdaye.com/home/view/index/id/5181.html,20,False,/web/news/5181.html
5180,news,2024-08-01,熊大爷现包饺子与天山面粉厂达成战略合作，树立行业互利共赢新标杆,https://www.xiongdaye.com/home/view/index/id/5180.html,20,False,/web/news/5180.html
5179,video,2024-07-30,熊大爷五周年庆混剪欣赏：下一个五年，期待更好的熊大爷。,https://www.xiongdaye.com/home/view/index/id/5179.html,7,False,/web/news/5179.html
5178,video,2024-07-30,专访江苏廖理春：我的兄弟们都跟着开店，熊大爷这个项目深得人心,https://www.xiongdaye.com/home/view/index/id/5178.html,7,False,/web/news/5178.html
5177,video,2024-07-30,专访安徽郑兴峰：一切不谈门店盈利的话题都是耍流氓。,https://www.xiongdaye.com/home/view/index/id/5177.html,7,False,/web/news/5177.html
5176,video,2024-07-30,总部专访王丹梅：敬畏一线，更要敬畏消费者,https://www.xiongdaye.com/home/view/index/id/5176.html,7,False,/web/news/5176.html
5175,video,2024-07-24,专访熊大爷陕西事业部负责人何成林：“外行跨界做餐饮，其实没有那么难”。,https://www.xiongdaye.com/home/view/index/id/5175.html,7,False,/web/news/5175.html
5174,video,2024-07-24,专访熊大爷河南事业部负责人郭厚：“熊大爷要开一万家店，我得贡献500家”！,https://www.xiongdaye.com/home/view/index/id/5174.html,7,False,/web/news/5174.html
5173,news,2024-07-16,携手向未来 | 熊大爷2024年中会议圆满召开,https://www.xiongdaye.com/home/view/index/id/5173.html,21,False,/web/news/5173.html
5172,video,2024-07-11,舞台再大，你不上台永远是观众。从健身教练，到千店品牌联合创始人，彭正权正在开启另一种可能。,https://www.xiongdaye.com/home/view/index/id/5172.html,8,False,/web/news/5172.html
5144,video,2024-06-04,熊大爷 | 从觉得“被忽悠”到决定“当事业”  杨嵩脚下前行的光,https://www.xiongdaye.com/home/view/index/id/5144.html,8,False,/web/news/5144.html
5143,news,2024-05-24,【熊大爷】消费者持续认可：4月熊大爷82店上榜大众点评人气榜,https://www.xiongdaye.com/home/view/index/id/5143.html,21,False,/web/news/5143.html
5142,video,2024-05-18,熊大爷记录片-大姨的春天,https://www.xiongdaye.com/home/view/index/id/5142.html,8,False,/web/news/5142.html
5140,news,2024-05-11,【熊大爷】GIVE ME FIVE——致敬我们的五周年！,https://www.xiongdaye.com/home/view/index/id/5140.html,21,False,/web/news/5140.html
5139,video,2024-05-11,熊大爷 | 五周年，是一段不凡的历程,https://www.xiongdaye.com/home/view/index/id/5139.html,8,False,/web/news/5139.html
5136,video,2024-02-23,用一颗饺子，链接品牌价值和人文温度,https://www.xiongdaye.com/home/view/index/id/5136.html,8,False,/web/news/5136.html
5135,news,2024-02-01,熊大爷 | 岩土工程勘察比选公告,https://www.xiongdaye.com/home/view/index/id/5135.html,21,False,/web/news/5135.html
5134,news,2024-01-27,熊大爷 | 饺子发展报告2024： 650亿鲜饺市场 10万家门店同台竞技,https://www.xiongdaye.com/home/view/index/id/5134.html,21,False,/web/news/5134.html
5133,news,2024-01-27,为什么要加盟一家现包饺子店？,https://www.xiongdaye.com/home/view/index/id/5133.html,21,False,/web/news/5133.html
5132,news,2024-01-16,新起航创未来！熊大爷总部办公室即将乔迁新址,https://www.xiongdaye.com/home/view/index/id/5132.html,21,False,/web/news/5132.html
5131,news,2024-01-12,熊大爷加速扩张 全国营运门店正式破千家,https://www.xiongdaye.com/home/view/index/id/5131.html,21,False,/web/news/5131.html
5081,news,2023-07-18,番茄资本创始人卿永：熊大爷模式或可颠覆传统饺子赛道,https://www.xiongdaye.com/home/view/index/id/5081.html,21,False,/web/news/5081.html
5080,news,2023-07-02,设计比选公告,https://www.xiongdaye.com/home/view/index/id/5080.html,22,False,/web/news/5080.html
5079,news,2023-06-28,现包饺子赛道杀出新黑马！它走“零售+餐饮+外卖”三栖模式，3年开店1000+家！,https://www.xiongdaye.com/home/view/index/id/5079.html,22,False,/web/news/5079.html
5078,news,2023-06-25,熊大爷门店突破700家,https://www.xiongdaye.com/home/view/index/id/5078.html,22,False,/web/news/5078.html
5077,news,2023-06-23,招标公告,https://www.xiongdaye.com/home/view/index/id/5077.html,22,False,/web/news/5077.html
5076,news,2023-06-20,饺子云吞品类开社区店真的赚钱吗？,https://www.xiongdaye.com/home/view/index/id/5076.html,22,False,/web/news/5076.html
5075,news,2023-03-29,熊大爷现包饺子和速冻饺子有什么区别？,https://www.xiongdaye.com/home/view/index/id/5075.html,22,False,/web/news/5075.html
5074,news,2022-12-05,现包饺子未来会取代速冻饺子吗？,https://www.xiongdaye.com/home/view/index/id/5074.html,22,False,/web/news/5074.html
5073,news,2022-11-25,在家门口开一家饺子店投入大吗？,https://www.xiongdaye.com/home/view/index/id/5073.html,22,False,/web/news/5073.html
5072,news,2022-11-13,创业开饺子店还能赚钱吗？,https://www.xiongdaye.com/home/view/index/id/5072.html,22,False,/web/news/5072.html
